datetime,air_temp_C,rel_hum_perc,wind_speed_ms,accum_precip_mm,solar_flux_Wm2
2023-01-10T10:30:00Z,0.5,96.66666666666669,3.1,0,0
2023-01-10T10:45:00Z,0.3333333333333333,97,3.033333333333333,0,0
2023-01-10T11:00:00Z,0.26666666666666666,98,2.7666666666666666,0,0
2023-01-10T11:15:00Z,0.43333333333333335,97.66666666666669,3.1999999999999997,0,0
2023-01-10T11:30:00Z,0.4,97,2.9,0,0
2023-01-10T11:45:00Z,0.3333333333333333,97,2.3,0,0
2023-01-10T12:00:00Z,0.23333333333333336,97.66666666666669,1.7,0,0
2023-01-10T12:15:00Z,0.16666666666666669,98,1.6,0,0
2023-01-10T12:30:00Z,0.2,98,2,0,0
2023-01-10T12:45:00Z,0.13333333333333333,98,2.333333333333333,0,0
2023-01-10T13:00:00Z,0.06666666666666667,98,2.3333333333333335,0,0
2023-01-10T13:15:00Z,-0.1,98,1.6666666666666667,0,0
2023-01-10T13:30:00Z,-0.4666666666666667,98.66666666666669,2.3666666666666667,0,3.7
2023-01-10T13:45:00Z,-0.9,99.66666666666669,2.2666666666666666,0,13.3
2023-01-10T14:00:00Z,-1.2666666666666666,100,1.0333333333333332,0,25.633333333333333
2023-01-10T14:15:00Z,-0.7,100,0.8666666666666667,0,46.86666666666667
2023-01-10T14:30:00Z,-1.2666666666666666,100,0.7333333333333334,0,86.83333333333333
2023-01-10T14:45:00Z,-1.5333333333333334,100,0.4666666666666667,0,92.83333333333331
2023-01-10T15:00:00Z,-1.5666666666666669,100,0.5,0,131.73333333333335
2023-01-10T15:15:00Z,-1.5333333333333334,100,0.5,0,146.93333333333334
2023-01-10T15:30:00Z,-1.6333333333333333,100,0.6333333333333333,0,169.8
2023-01-10T15:45:00Z,-1.4333333333333331,100,0.6333333333333333,0,122.5
2023-01-10T16:00:00Z,-1.3333333333333333,100,0.7333333333333333,0,147.53333333333333
2023-01-10T16:15:00Z,-1.2666666666666666,100,0.6,0,167.26666666666668
2023-01-10T16:30:00Z,-1.3,100,0.5666666666666667,0,195.5
2023-01-10T16:45:00Z,-1.1,100,0.4,0,222.36666666666667
2023-01-10T17:00:00Z,-1.0666666666666669,100,1.1333333333333333,0,245.7
2023-01-10T17:15:00Z,-1.1,100,1.0666666666666669,0,211.46666666666667
2023-01-10T17:30:00Z,-0.8666666666666667,100,0.6,0,214.43333333333337
2023-01-10T17:45:00Z,-0.5333333333333333,100,0.5666666666666667,0,182
2023-01-10T18:00:00Z,-0.5333333333333333,100,0.3,0,251.36666666666667
2023-01-10T18:15:00Z,-0.5333333333333333,100,1.7999999999999998,0,334.16666666666663
2023-01-10T18:30:00Z,-0.9666666666666668,100,2.8000000000000003,0,177.76666666666665
2023-01-10T18:45:00Z,-0.9,100,2.0666666666666664,0,195.76666666666665
2023-01-10T19:00:00Z,-0.7333333333333333,100,1.9,0,289.93333333333334
2023-01-10T19:15:00Z,-0.6333333333333333,100,2.5666666666666664,0,303.0333333333333
2023-01-10T19:30:00Z,-0.6666666666666666,100,2.933333333333333,0,293.6
2023-01-10T19:45:00Z,-0.4666666666666667,100,2.6,0,251.2
2023-01-10T20:00:00Z,-0.5,100,3.3333333333333335,0,208.7
2023-01-10T20:15:00Z,-0.4,100,3.2666666666666666,0,205.36666666666667
2023-01-10T20:30:00Z,-0.3,100,3.5,0,200.83333333333331
2023-01-10T20:45:00Z,-0.3,100,2.7666666666666666,0,139.6
2023-01-10T21:00:00Z,-0.3,100,2.2333333333333334,0,87.5
2023-01-10T21:15:00Z,-0.3,100,2.1,0,70.76666666666667
2023-01-10T21:30:00Z,-0.3666666666666667,100,2.1333333333333333,0,51.333333333333336
2023-01-10T21:45:00Z,-0.43333333333333335,100,2.333333333333333,0,32.2
2023-01-10T22:00:00Z,-0.5666666666666667,100,2.0666666666666664,0,20.46666666666667
2023-01-10T22:15:00Z,-0.7333333333333333,100,2.0666666666666664,0,13.133333333333333
2023-01-10T22:30:00Z,-0.8333333333333334,100,2,0,5.766666666666667
2023-01-10T22:45:00Z,-0.7333333333333333,100,2.1333333333333333,0,0.9
2023-01-10T23:00:00Z,-0.8,100,2.1666666666666665,0,0
2023-01-10T23:15:00Z,-0.9,100,2.2333333333333334,0,0
2023-01-10T23:30:00Z,-0.9,100,1.7333333333333334,0,0
2023-01-10T23:45:00Z,-0.9333333333333332,100,1.4,0,0
2023-01-11T00:00:00Z,-1,100,1.1333333333333333,0,0
2023-01-11T00:15:00Z,-1.0666666666666669,100,1.2333333333333334,0,0
2023-01-11T00:30:00Z,-1.2333333333333334,100,1,0,0
2023-01-11T00:45:00Z,-1.2333333333333334,100,0.43333333333333335,0,0
2023-01-11T01:00:00Z,-1.2,100,0.4666666666666667,0,0
2023-01-11T01:15:00Z,-1.2666666666666666,100,0.13333333333333333,0,0
2023-01-11T01:30:00Z,-1.3,100,0.43333333333333335,0,0
2023-01-11T01:45:00Z,-1.2666666666666666,100,0.26666666666666666,0,0
2023-01-11T02:00:00Z,-1.4,100,0.5333333333333333,0,0
2023-01-11T02:15:00Z,-1.6,100,0.8,0,0
2023-01-11T02:30:00Z,-1.6333333333333333,100,0.8,0,0
2023-01-11T02:45:00Z,-1.6,100,0.5666666666666667,0,0
2023-01-11T03:00:00Z,-1.5333333333333334,100,0.23333333333333336,0,0
2023-01-11T03:15:00Z,-1.6,100,0.4666666666666667,0,0
2023-01-11T03:30:00Z,-1.4333333333333331,100,0.8666666666666667,0,0
2023-01-11T03:45:00Z,-1.5666666666666669,100,1.2666666666666666,0,0
2023-01-11T04:00:00Z,-1.6,100,1.5,0,0
2023-01-11T04:15:00Z,-1.6333333333333333,100,0.4666666666666667,0,0
