datetime,Temp_C,Light_lum/ft2
2022-06-24T22:30:00Z,28.853,74
2022-06-24T23:00:00Z,28.853,48
2022-06-24T23:30:00Z,28.754,30
2022-06-25T00:00:00Z,28.655,28
2022-06-25T00:30:00Z,28.555,12
2022-06-25T01:00:00Z,28.357,4
2022-06-25T01:30:00Z,28.159,0
2022-06-25T02:00:00Z,27.862,0
2022-06-25T02:30:00Z,27.665,0
2022-06-25T03:00:00Z,27.468,0
2022-06-25T03:30:00Z,27.272,0
2022-06-25T04:00:00Z,27.075,0
2022-06-25T04:30:00Z,27.075,0
2022-06-25T05:00:00Z,26.977,0
2022-06-25T05:30:00Z,26.879,0
2022-06-25T06:00:00Z,26.683,0
2022-06-25T06:30:00Z,26.683,0
2022-06-25T07:00:00Z,26.585,0
2022-06-25T07:30:00Z,26.39,0
2022-06-25T08:00:00Z,26.39,0
2022-06-25T08:30:00Z,26.292,0
2022-06-25T09:00:00Z,26.195,0
2022-06-25T09:30:00Z,26.195,0
2022-06-25T10:00:00Z,26.097,0
2022-06-25T10:30:00Z,26,1
2022-06-25T11:00:00Z,25.902,0
2022-06-25T11:30:00Z,25.902,1
2022-06-25T12:00:00Z,25.805,1
2022-06-25T12:30:00Z,25.708,2
2022-06-25T13:00:00Z,25.513,2
2022-06-25T13:30:00Z,25.513,3
2022-06-25T14:00:00Z,25.416,6
2022-06-25T14:30:00Z,25.513,45
2022-06-25T15:00:00Z,25.61,124
2022-06-25T15:30:00Z,25.513,49
2022-06-25T16:00:00Z,25.513,75
2022-06-25T16:30:00Z,25.416,69
2022-06-25T17:00:00Z,25.319,47
2022-06-25T17:30:00Z,25.222,79
2022-06-25T18:00:00Z,25.222,93
2022-06-25T18:30:00Z,25.222,21
2022-06-25T19:00:00Z,25.222,79
2022-06-25T19:30:00Z,25.319,416
2022-06-25T20:00:00Z,25.319,368
2022-06-25T20:30:00Z,25.319,480
2022-06-25T21:00:00Z,25.513,800
2022-06-25T21:30:00Z,25.416,384
2022-06-25T22:00:00Z,25.416,368
2022-06-25T22:30:00Z,25.513,368
2022-06-25T23:00:00Z,25.513,272
2022-06-25T23:30:00Z,25.61,192
2022-06-26T00:00:00Z,25.708,184
2022-06-26T00:30:00Z,25.61,81
2022-06-26T01:00:00Z,25.61,10
2022-06-26T01:30:00Z,25.61,18
2022-06-26T02:00:00Z,25.513,0
2022-06-26T02:30:00Z,25.513,0
2022-06-26T03:00:00Z,25.416,0
2022-06-26T03:30:00Z,25.319,0
2022-06-26T04:00:00Z,25.222,0
2022-06-26T04:30:00Z,25.222,0
2022-06-26T05:00:00Z,25.222,0
2022-06-26T05:30:00Z,25.125,0
2022-06-26T06:00:00Z,25.028,0
2022-06-26T06:30:00Z,25.028,0
2022-06-26T07:00:00Z,24.931,0
2022-06-26T07:30:00Z,24.835,0
2022-06-26T08:00:00Z,24.835,0
2022-06-26T08:30:00Z,24.738,0
2022-06-26T09:00:00Z,24.641,0
2022-06-26T09:30:00Z,24.448,0
2022-06-26T10:00:00Z,24.351,1
2022-06-26T10:30:00Z,24.062,37
2022-06-26T11:00:00Z,23.966,122
2022-06-26T11:30:00Z,24.062,152
2022-06-26T12:00:00Z,24.255,416
2022-06-26T12:30:00Z,24.448,608
2022-06-26T13:00:00Z,24.641,256
2022-06-26T13:30:00Z,24.545,704
2022-06-26T14:00:00Z,24.738,480
2022-06-26T14:30:00Z,24.255,232
2022-06-26T15:00:00Z,24.448,248
2022-06-26T15:30:00Z,24.351,248
2022-06-26T16:00:00Z,24.545,304
2022-06-26T16:30:00Z,24.545,288
2022-06-26T17:00:00Z,24.835,672
2022-06-26T17:30:00Z,25.222,480
2022-06-26T18:00:00Z,26.097,2432
2022-06-26T18:30:00Z,26.292,992
2022-06-26T19:00:00Z,26.195,5632
2022-06-26T19:30:00Z,26.195,768
2022-06-26T20:00:00Z,27.173,4352
2022-06-26T20:30:00Z,27.173,4608
2022-06-26T21:00:00Z,27.075,4352
2022-06-26T21:30:00Z,27.075,4096
2022-06-26T22:00:00Z,26.781,3456
2022-06-26T22:30:00Z,26.585,11776
2022-06-26T23:00:00Z,26.195,480
2022-06-26T23:30:00Z,26.097,1792
2022-06-27T00:00:00Z,25.805,480
2022-06-27T00:30:00Z,25.513,416
2022-06-27T01:00:00Z,25.319,160
2022-06-27T01:30:00Z,25.125,44
2022-06-27T02:00:00Z,24.931,1
2022-06-27T02:30:00Z,24.931,0
2022-06-27T03:00:00Z,24.835,0
2022-06-27T03:30:00Z,24.738,0
2022-06-27T04:00:00Z,24.545,0
2022-06-27T04:30:00Z,24.448,0
2022-06-27T05:00:00Z,24.351,0
2022-06-27T05:30:00Z,24.255,0
2022-06-27T06:00:00Z,24.158,0
2022-06-27T06:30:00Z,24.062,0
2022-06-27T07:00:00Z,23.966,0
2022-06-27T07:30:00Z,23.869,0
2022-06-27T08:00:00Z,23.773,0
2022-06-27T08:30:00Z,23.581,0
2022-06-27T09:00:00Z,23.484,0
2022-06-27T09:30:00Z,23.484,0
2022-06-27T10:00:00Z,23.388,0
2022-06-27T10:30:00Z,23.292,33
2022-06-27T11:00:00Z,23.196,87
2022-06-27T11:30:00Z,23.292,232
2022-06-27T12:00:00Z,23.581,368
2022-06-27T12:30:00Z,23.677,320
2022-06-27T13:00:00Z,23.869,608
2022-06-27T13:30:00Z,24.062,992
2022-06-27T14:00:00Z,24.448,1280
2022-06-27T14:30:00Z,24.255,288
2022-06-27T15:00:00Z,24.835,3200
2022-06-27T15:30:00Z,25.222,3072
2022-06-27T16:00:00Z,25.222,368
2022-06-27T16:30:00Z,26,6400
2022-06-27T17:00:00Z,24.738,512
2022-06-27T17:30:00Z,25.416,496
2022-06-27T18:00:00Z,25.416,8192
2022-06-27T18:30:00Z,25.513,672
2022-06-27T19:00:00Z,26.39,992
2022-06-27T19:30:00Z,26.488,576
2022-06-27T20:00:00Z,26.781,5376
2022-06-27T20:30:00Z,26.683,672
2022-06-27T21:00:00Z,27.272,1920
2022-06-27T21:30:00Z,27.173,6144
2022-06-27T22:00:00Z,27.272,4608
2022-06-27T22:30:00Z,26.781,288
2022-06-27T23:00:00Z,26.879,960
2022-06-27T23:30:00Z,26.683,608
2022-06-28T00:00:00Z,26.292,256
2022-06-28T00:30:00Z,26.097,248
2022-06-28T01:00:00Z,26,128
2022-06-28T01:30:00Z,25.805,36
2022-06-28T02:00:00Z,25.61,1
2022-06-28T02:30:00Z,25.416,0
2022-06-28T03:00:00Z,25.222,0
2022-06-28T03:30:00Z,25.125,0
2022-06-28T04:00:00Z,25.028,0
2022-06-28T04:30:00Z,24.931,0
2022-06-28T05:00:00Z,24.835,0
2022-06-28T05:30:00Z,24.738,0
2022-06-28T06:00:00Z,24.641,0
2022-06-28T06:30:00Z,24.545,0
2022-06-28T07:00:00Z,24.448,0
2022-06-28T07:30:00Z,24.351,0
2022-06-28T08:00:00Z,24.255,0
2022-06-28T08:30:00Z,24.158,0
2022-06-28T09:00:00Z,24.062,0
2022-06-28T09:30:00Z,23.966,0
2022-06-28T10:00:00Z,23.869,0
2022-06-28T10:30:00Z,23.869,25
2022-06-28T11:00:00Z,23.773,91
2022-06-28T11:30:00Z,23.773,144
2022-06-28T12:00:00Z,23.773,192
2022-06-28T12:30:00Z,23.773,248
2022-06-28T13:00:00Z,23.869,304
2022-06-28T13:30:00Z,23.966,248
2022-06-28T14:00:00Z,24.062,256
2022-06-28T14:30:00Z,24.255,288
2022-06-28T15:00:00Z,24.448,2816
2022-06-28T15:30:00Z,24.835,5888
2022-06-28T16:00:00Z,25.125,512
2022-06-28T16:30:00Z,25.319,496
2022-06-28T17:00:00Z,25.708,5888
2022-06-28T17:30:00Z,26,4352
2022-06-28T18:00:00Z,26.097,5632
2022-06-28T18:30:00Z,26.781,6656
2022-06-28T19:00:00Z,26.879,3456
2022-06-28T19:30:00Z,26.879,1728
2022-06-28T20:00:00Z,26.488,3200
2022-06-28T20:30:00Z,26,1920
2022-06-28T21:00:00Z,26.585,3328
2022-06-28T21:30:00Z,26.488,1536
2022-06-28T22:00:00Z,26.292,992
2022-06-28T22:30:00Z,26.195,864
2022-06-28T23:00:00Z,26,672
2022-06-28T23:30:00Z,25.708,448
2022-06-29T00:00:00Z,25.513,320
2022-06-29T00:30:00Z,25.222,200
2022-06-29T01:00:00Z,25.028,47
2022-06-29T01:30:00Z,24.835,15
2022-06-29T02:00:00Z,24.738,0
2022-06-29T02:30:00Z,24.641,0
2022-06-29T03:00:00Z,24.545,0
2022-06-29T03:30:00Z,24.448,0
2022-06-29T04:00:00Z,24.448,0
2022-06-29T04:30:00Z,24.255,0
2022-06-29T05:00:00Z,24.255,0
2022-06-29T05:30:00Z,24.158,0
2022-06-29T06:00:00Z,24.062,0
2022-06-29T06:30:00Z,23.966,0
2022-06-29T07:00:00Z,23.966,0
2022-06-29T07:30:00Z,23.869,0
2022-06-29T08:00:00Z,23.773,0
2022-06-29T08:30:00Z,23.677,0
2022-06-29T09:00:00Z,23.581,0
2022-06-29T09:30:00Z,23.581,0
2022-06-29T10:00:00Z,23.484,0
2022-06-29T10:30:00Z,23.388,24
2022-06-29T11:00:00Z,23.388,84
2022-06-29T11:30:00Z,23.292,120
