datetime,Temp_C,DO_mgL,DO_perc
2022-06-24T02:00:00Z,27.94,15.05,198.49151605368212
2022-06-24T02:30:00Z,27.88,14.96,197.0940729622905
2022-06-24T03:00:00Z,27.8,14.86,195.49797518059265
2022-06-24T03:30:00Z,27.7,14.68,192.7859959377306
2022-06-24T04:00:00Z,27.6,14.45,189.42716736416952
2022-06-24T04:30:00Z,27.48,14,183.13490876274045
2022-06-24T05:00:00Z,27.36,13.65,178.17345542949653
2022-06-24T05:30:00Z,27.22,13.29,173.03952024759923
2022-06-24T06:00:00Z,27.08,13.01,168.96844703542064
2022-06-24T06:30:00Z,26.98,12.72,164.9051451625556
2022-06-24T07:00:00Z,26.86,12.43,160.79754398597183
2022-06-24T07:30:00Z,26.76,12.16,157.02123367491234
2022-06-24T08:00:00Z,26.64,11.86,152.81569849231016
2022-06-24T08:30:00Z,26.56,11.58,148.99212908472003
2022-06-24T09:00:00Z,26.44,11.33,145.4590187961915
2022-06-24T09:30:00Z,26.36,11.11,142.42775099483808
2022-06-24T10:00:00Z,26.3,10.71,137.15035857622948
2022-06-24T10:30:00Z,26.18,10.41,133.01815012323289
2022-06-24T11:00:00Z,26.1,10.01,127.7208702481909
2022-06-24T11:30:00Z,26.04,9.75,124.26753199364224
2022-06-24T12:00:00Z,26,9.56,121.75708634882317
2022-06-24T12:30:00Z,26,9.59,122.13916925577554
2022-06-24T13:00:00Z,26.02,9.49,120.909643266345
2022-06-24T13:30:00Z,26.08,9.4,119.89399816704092
2022-06-24T14:00:00Z,26.12,9.29,118.57732941932206
2022-06-24T14:30:00Z,26.2,9.5,121.43441057083834
2022-06-24T15:00:00Z,26.32,10.01,128.23284858888567
2022-06-24T15:30:00Z,26.46,10.33,132.66871021757757
2022-06-24T16:00:00Z,26.62,10.9,140.39534660304062
2022-06-24T16:30:00Z,26.76,11.33,146.3035014421675
2022-06-24T17:00:00Z,26.82,10.81,139.73999099752453
2022-06-24T17:30:00Z,26.96,12.19,157.97720796525078
2022-06-24T18:00:00Z,27.06,12.78,165.92163054208925
2022-06-24T18:30:00Z,27.22,13.18,171.60728945548215
2022-06-24T19:00:00Z,27.28,13.8,179.873342304149
2022-06-24T19:30:00Z,27.34,12.37,161.4077757170645
2022-06-24T20:00:00Z,27.34,13.95,182.02412863808
2022-06-24T20:30:00Z,27.36,15.73,205.3236962568484
2022-06-24T21:00:00Z,27.4,15.97,208.6057828782728
2022-06-24T21:30:00Z,27.42,16.23,212.07790540311711
2022-06-24T22:00:00Z,27.46,16.73,218.767942932508
2022-06-24T22:30:00Z,27.46,17.15,224.26002518185965
2022-06-24T23:00:00Z,27.54,17.14,224.45007528455017
2022-06-24T23:30:00Z,27.5,17.07,223.37364991612617
2022-06-25T00:00:00Z,27.5,16.87,220.75650111804617
2022-06-25T00:30:00Z,27.52,16.96,222.0135833206922
2022-06-25T01:00:00Z,27.52,16.55,216.64650966730284
2022-06-25T01:30:00Z,27.52,16.63,217.693743550891
2022-06-25T02:00:00Z,27.5,15.79,206.62389760841427
2022-06-25T02:30:00Z,27.48,15.35,200.79434639343327
2022-06-25T03:00:00Z,27.34,15.25,198.9869506617004
2022-06-25T03:30:00Z,27.2,14.69,191.19927347799077
2022-06-25T04:00:00Z,27.08,13.81,179.35851295612292
2022-06-25T04:30:00Z,27.02,14.07,182.53821648420484
2022-06-25T05:00:00Z,26.92,13.5,174.82826245214846
2022-06-25T05:30:00Z,26.84,13.18,170.43825555011796
2022-06-25T06:00:00Z,26.76,12.62,162.96118165932515
2022-06-25T06:30:00Z,26.68,12.3,158.59971465471102
2022-06-25T07:00:00Z,26.58,11.65,149.947035254601
2022-06-25T07:30:00Z,26.46,11.47,147.30978762784267
2022-06-25T08:00:00Z,26.38,10.96,140.55578381289305
2022-06-25T08:30:00Z,26.3,10.69,136.89424212697415
2022-06-25T09:00:00Z,26.22,10.31,131.83623026568594
2022-06-25T09:30:00Z,26.14,9.89,126.281682500587
2022-06-25T10:00:00Z,26.06,9.25,117.9378150189104
2022-06-25T10:30:00Z,26,8.9,113.35126239587092
2022-06-25T11:00:00Z,25.92,8.57,108.9891478640725
2022-06-25T11:30:00Z,25.88,8.28,105.22418112105365
2022-06-25T12:00:00Z,25.78,7.73,98.055264376495
2022-06-25T12:30:00Z,25.7,7.53,95.37852061162982
2022-06-25T13:00:00Z,25.62,7.32,92.58277147017633
2022-06-25T13:30:00Z,25.54,7.02,88.6582188507989
2022-06-25T14:00:00Z,25.44,6.53,82.3185249137957
2022-06-25T14:30:00Z,25.36,6.19,77.9177250353748
2022-06-25T15:00:00Z,25.34,5.94,74.7432975009002
2022-06-25T15:30:00Z,25.3,5.47,68.7786094582354
2022-06-25T16:00:00Z,25.22,5.85,73.44832768415564
2022-06-25T16:30:00Z,25.18,5.5,69.00307742177587
2022-06-25T17:00:00Z,25.04,5.04,63.06870904829085
2022-06-25T17:30:00Z,24.98,4.26,53.248983372440115
2022-06-25T18:00:00Z,24.88,3.3,41.17294750437123
2022-06-25T18:30:00Z,24.76,3.77,46.93247302680809
2022-06-25T19:00:00Z,24.74,3.01,37.4573835609264
2022-06-25T19:30:00Z,24.72,4.43,55.10785119440289
2022-06-25T20:00:00Z,24.84,4.82,60.09291354680257
2022-06-25T20:30:00Z,24.9,5.35,66.77480541702033
2022-06-25T21:00:00Z,24.94,6.47,80.81363761132167
2022-06-25T21:30:00Z,24.94,6.46,80.68873245272611
2022-06-25T22:00:00Z,25.02,8.66,108.3280138675828
2022-06-25T22:30:00Z,25.1,9.55,119.63770071212193
2022-06-25T23:00:00Z,25.18,10.06,126.2129016114664
2022-06-25T23:30:00Z,25.24,10.47,131.50213344157095
2022-06-26T00:00:00Z,25.32,10.17,127.92249223749592
2022-06-26T00:30:00Z,25.36,10.49,132.04473919565132
2022-06-26T01:00:00Z,25.38,10.54,132.72293825857994
2022-06-26T01:30:00Z,25.34,10.06,126.58544997627206
2022-06-26T02:00:00Z,25.32,9.99,125.6583773306376
2022-06-26T02:30:00Z,25.28,10.1,126.94847853187478
2022-06-26T03:00:00Z,25.22,9.71,121.91166868600878
2022-06-26T03:30:00Z,25.12,9.43,118.17802203015852
2022-06-26T04:00:00Z,25.04,9.29,116.25164822591704
2022-06-26T04:30:00Z,24.98,9.36,116.99776628310786
2022-06-26T05:00:00Z,24.98,9.49,118.62273525926211
2022-06-26T05:30:00Z,24.9,9.42,117.57358262211804
2022-06-26T06:00:00Z,24.82,9.35,116.52708108803743
2022-06-26T06:30:00Z,24.8,9.38,116.8576328169993
2022-06-26T07:00:00Z,24.74,9.18,114.23879770408784
2022-06-26T07:30:00Z,24.66,9.1,113.07518205699652
2022-06-26T08:00:00Z,24.62,8.86,110.01118252932623
2022-06-26T08:30:00Z,24.54,8.52,105.63226075100673
2022-06-26T09:00:00Z,24.46,7.93,98.17102035261436
2022-06-26T09:30:00Z,24.26,7.78,95.95538303101613
2022-06-26T10:00:00Z,24.12,7.37,90.66094151436116
2022-06-26T10:30:00Z,23.88,6.55,80.2120409278167
2022-06-26T11:00:00Z,23.7,6,73.22834632612954
2022-06-26T11:30:00Z,23.68,6.33,77.22680800536604
2022-06-26T12:00:00Z,23.68,6.46,78.81282459947307
2022-06-26T12:30:00Z,23.68,6.42,78.32481949359399
