datetime,Temp_C,Light_lum/ft2
2022-06-24T18:30:00Z,29.053,2048
2022-06-24T19:00:00Z,29.452,5632
2022-06-24T19:30:00Z,29.452,2560
2022-06-24T20:00:00Z,29.552,4352
2022-06-24T20:30:00Z,29.652,2816
2022-06-24T21:00:00Z,29.652,1600
2022-06-24T21:30:00Z,29.452,1536
2022-06-24T22:00:00Z,29.152,1024
2022-06-24T22:30:00Z,29.053,768
2022-06-24T23:00:00Z,28.953,608
2022-06-24T23:30:00Z,28.853,416
2022-06-25T00:00:00Z,28.655,336
2022-06-25T00:30:00Z,28.555,200
2022-06-25T01:00:00Z,28.357,102
2022-06-25T01:30:00Z,28.258,24
2022-06-25T02:00:00Z,28.258,0
2022-06-25T02:30:00Z,28.159,0
2022-06-25T03:00:00Z,28.159,0
2022-06-25T03:30:00Z,28.06,0
2022-06-25T04:00:00Z,28.06,0
2022-06-25T04:30:00Z,27.961,0
2022-06-25T05:00:00Z,27.961,0
2022-06-25T05:30:00Z,27.862,0
2022-06-25T06:00:00Z,27.862,0
2022-06-25T06:30:00Z,27.764,0
2022-06-25T07:00:00Z,27.764,0
2022-06-25T07:30:00Z,27.665,0
2022-06-25T08:00:00Z,27.567,0
2022-06-25T08:30:00Z,27.567,0
2022-06-25T09:00:00Z,27.468,0
2022-06-25T09:30:00Z,27.468,0
2022-06-25T10:00:00Z,27.37,0
2022-06-25T10:30:00Z,27.37,29
2022-06-25T11:00:00Z,27.272,15
2022-06-25T11:30:00Z,27.272,23
2022-06-25T12:00:00Z,27.173,30
2022-06-25T12:30:00Z,27.173,44
2022-06-25T13:00:00Z,27.075,52
2022-06-25T13:30:00Z,27.075,73
2022-06-25T14:00:00Z,26.977,110
2022-06-25T14:30:00Z,27.075,320
2022-06-25T15:00:00Z,27.173,800
2022-06-25T15:30:00Z,26.879,184
2022-06-25T16:00:00Z,26.977,288
2022-06-25T16:30:00Z,26.879,432
2022-06-25T17:00:00Z,26.683,75
2022-06-25T17:30:00Z,26.683,105
2022-06-25T18:00:00Z,26.683,192
2022-06-25T18:30:00Z,26.683,184
2022-06-25T19:00:00Z,26.683,256
2022-06-25T19:30:00Z,26.683,288
2022-06-25T20:00:00Z,26.683,232
2022-06-25T20:30:00Z,26.683,272
2022-06-25T21:00:00Z,26.781,704
2022-06-25T21:30:00Z,26.683,416
2022-06-25T22:00:00Z,26.683,320
2022-06-25T22:30:00Z,26.585,288
2022-06-25T23:00:00Z,26.585,200
2022-06-25T23:30:00Z,26.585,168
2022-06-26T00:00:00Z,26.488,144
2022-06-26T00:30:00Z,26.488,56
2022-06-26T01:00:00Z,26.39,11
2022-06-26T01:30:00Z,26.39,13
2022-06-26T02:00:00Z,26.39,0
2022-06-26T02:30:00Z,26.39,0
2022-06-26T03:00:00Z,26.292,0
2022-06-26T03:30:00Z,26.292,0
2022-06-26T04:00:00Z,26.292,0
2022-06-26T04:30:00Z,26.292,0
2022-06-26T05:00:00Z,26.195,0
2022-06-26T05:30:00Z,26.195,0
2022-06-26T06:00:00Z,26.097,0
2022-06-26T06:30:00Z,26.097,0
2022-06-26T07:00:00Z,26.097,0
2022-06-26T07:30:00Z,26.097,0
2022-06-26T08:00:00Z,26,0
2022-06-26T08:30:00Z,25.902,0
2022-06-26T09:00:00Z,25.902,0
2022-06-26T09:30:00Z,25.805,0
2022-06-26T10:00:00Z,25.805,1
2022-06-26T10:30:00Z,25.708,34
2022-06-26T11:00:00Z,25.708,160
2022-06-26T11:30:00Z,25.708,368
2022-06-26T12:00:00Z,25.805,864
2022-06-26T12:30:00Z,25.902,1280
2022-06-26T13:00:00Z,26.097,1344
2022-06-26T13:30:00Z,26.195,2048
2022-06-26T14:00:00Z,26.488,3200
2022-06-26T14:30:00Z,26.683,4864
2022-06-26T15:00:00Z,26.879,2048
2022-06-26T15:30:00Z,26.879,3968
2022-06-26T16:00:00Z,27.075,3328
2022-06-26T16:30:00Z,26.879,3200
